feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV1977	Lifestage	.L	Lifestage.L	-1.84339233835482	0	0.507422548695106	0.000280302986962125	0.0138224410445698	0.000560527404159751	0.0230563605577711	NA	prevalence	91	24	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	phototrophica
ASV3605	Lifestage	.L	Lifestage.L	-2.67399655418723	0	0.75280312079288	0.000382237916920749	0.0177403362617924	0.000764329728016366	0.0294744651366311	NA	prevalence	91	24	Bacteria	Desulfobacterota	Desulfobaccia	Desulfobaccales	Desulfobaccaceae	Desulfobacca	acetoxidans
ASV667	Lifestage	.L	Lifestage.L	1.80491648459873	0.0913725964000504	0.417828173715756	0.000456359980412788	0.0191391062287439	2.13756425162466e-05	0.00146541904805824	NA	abundance	91	50	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	cosmopolitanus
ASV1209	Lifestage	.L	Lifestage.L	-1.99404158190528	0	0.569317371238546	0.000460891024519814	0.0191391062287439	0.000921569628503145	0.0334475565168495	NA	prevalence	91	22	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 11	senegalense
ASV121	Lifestage	.L	Lifestage.L	-2.03120044748824	0.0913725964000504	0.541539981500297	0.000652501532143087	0.0245154147076617	9.38531782725025e-08	2.8953705497067e-05	NA	abundance	91	45	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Pseudarcicella	hirudinis
ASV512	Lifestage	.L	Lifestage.L	-2.16491114676058	0	0.633405917944263	0.000631088289749277	0.0245154147076617	0.0012617783070691	0.0432509564145351	NA	prevalence	91	19	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	minutum
ASV896	Lifestage	.L	Lifestage.L	-1.61577731391158	0	0.479018751154935	0.000743274241078359	0.0266565171004921	0.00148599602555927	0.0482557656721089	NA	prevalence	91	23	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	anseonense
ASV1084	Lifestage	.L	Lifestage.L	-2.54085250902641	0	0.767274713206889	0.000927876026513317	0.0318301819530003	0.00185489109910606	0.0544984670546875	NA	prevalence	91	20	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	terricola
ASV503	Lifestage	.L	Lifestage.L	2.63106205422931	0	0.803100250918588	0.00105239536643699	0.0338843516521005	0.00210368319686668	0.0589987514757609	NA	prevalence	91	16	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	brachiatum
ASV3902	Lifestage	.L	Lifestage.L	-2.45318092504672	0	0.765256947940366	0.0013473638086572	0.0408873094242513	0.00269291222808153	0.0722402975967958	NA	prevalence	91	19	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylophilus	methylotrophus
ASV1293	Location	UP	LocationUP	4.72631925888243	0	1.50945885817256	0.00174132173435005	0.0490679588715069	0.00174132173435005	0.0537197755046992	NA	prevalence	91	15	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	rifietoensis
ASV3439	Lifestage	.L	Lifestage.L	-2.65287531704765	0	0.858523369700249	0.00200126586946451	0.0544482334830171	0.00399852667384873	0.102795456573528	NA	prevalence	91	15	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Paracaedibacter	symbiosus
ASV944	Lifestage	.L	Lifestage.L	-1.12103852348348	0	0.374758978533599	0.00277739057406938	0.0730453720980248	0.00554706724973783	0.13690161972353	NA	prevalence	91	27	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Chitinibacter	fontanus
ASV730	Lifestage	.L	Lifestage.L	-1.07257571528952	0	0.362330151978232	0.00307422861353228	0.0782440766476442	0.00613900634549631	0.143457265129227	NA	prevalence	91	31	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	subvibrioides
ASV2964	Lifestage	.L	Lifestage.L	2.26887500526335	0	0.790619669496454	0.00410805964999537	0.101289345745198	0.00819924314590283	0.163191387774905	NA	prevalence	91	13	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	paronense
ASV121	Location	UP	LocationUP	-1.24857282533846	0.330721854097216	0.478308463545517	0.00567165853000265	0.131615840593297	0.0113111493495243	0.218093098395516	NA	abundance	91	45	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Pseudarcicella	hirudinis
ASV340	Lifestage	.L	Lifestage.L	1.18485436682646	0.0913725964000504	0.335623096332556	0.00627770852267281	0.137586445121912	0.00627770852267281	0.143457265129227	NA	abundance	91	49	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	anthracis
ASV624	Lifestage	.L	Lifestage.L	-0.887792224886097	0	0.324331427217036	0.00619458846010568	0.137586445121912	0.0123508039940213	0.230922608009428	NA	prevalence	91	43	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	nealsonii
ASV279	Location	UP	LocationUP	2.73246724431297	0.330721854097216	0.79519887979188	0.00714959737870309	0.150911095999071	0.00714959737870309	0.154637540177187	NA	abundance	91	34	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Runella	limosa
ASV3775	Location	UP	LocationUP	-3.76771365207729	0	1.40361195012317	0.00726821501643181	0.150911095999071	0.00726821501643181	0.154637540177187	NA	prevalence	91	10	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	cheonanense
ASV904	Lifestage	.L	Lifestage.L	2.05625184013501	0.0913725964000504	0.635344792520307	0.00769328453528214	0.15175003745844	0.00769328453528214	0.158225218608969	NA	abundance	91	23	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	vibrioides
ASV2019	Lifestage	.L	Lifestage.L	2.03834175642902	0	0.763224542861509	0.00756938633870702	0.15175003745844	0.0150814770678694	0.273684451496336	NA	prevalence	91	12	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	terrigena
ASV488	Location	UP	LocationUP	-1.73093525798926	0	0.656055980843106	0.00832993278843834	0.160300413904338	0.0165904777966168	0.292466422871787	NA	prevalence	91	18	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	defluvii
ASV5340	Location	UP	LocationUP	-3.16689073377319	0.330721854097216	0.928322300823233	0.00858200264585013	0.161219049704185	0.0170903545222869	0.292909687229195	NA	abundance	91	10	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	succinicans
ASV1827	Lifestage	.L	Lifestage.L	-0.955163050127391	0	0.368753341666361	0.0095906475678586	0.175977230954429	0.0190893146149463	0.31832721938978	NA	prevalence	91	27	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Sphaerotilus	natans
ASV1536	Lifestage	.L	Lifestage.L	-1.27510801947016	0	0.495052760261803	0.0100037035002095	0.179384592310574	0.0199073329166988	0.323232221305347	NA	prevalence	91	17	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	brunescens
ASV499	Lifestage	.L	Lifestage.L	-1.73344394198826	0.0913725964000504	0.652167153602512	0.0113510448354808	0.191168855495808	3.35251910802498e-06	0.000517126072412854	NA	abundance	91	35	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	vulgare
ASV914	Lifestage	.L	Lifestage.L	-2.88964708670326	0.0913725964000504	1.0808569149178	0.0115925062155963	0.191168855495808	2.12370513912748e-05	0.00146541904805824	NA	abundance	91	31	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	litoralis
ASV4094	Lifestage	.L	Lifestage.L	-2.17067982810902	0	0.860296912560418	0.0116300444408096	0.191168855495808	0.0231248309479241	0.348972844352097	NA	prevalence	91	11	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	lacus
ASV533	Lifestage	.L	Lifestage.L	-1.9508936442514	0	0.768195382245543	0.0110985653188714	0.191168855495808	0.0220739524856056	0.348972844352097	NA	prevalence	91	13	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Deefgea	chitinilytica
ASV1037	Lifestage	.L	Lifestage.L	1.39141738853139	0	0.577728604157686	0.0160214133482295	0.25797745166843	0.0317861410107841	0.466953547706043	NA	prevalence	91	12	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	acetylicum
ASV622	Location	UP	LocationUP	-1.73959712281864	0	0.726907336404405	0.016704483539977	0.263596750260838	0.0331299273096167	0.472582863882605	NA	prevalence	91	14	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	aryabhattai
ASV191	Location	UP	LocationUP	-2.84749208188551	0	1.19667436878546	0.0173359299207953	0.268197033480539	0.0343713253753719	0.472582863882605	NA	prevalence	91	9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	indologenes
ASV147	Location	UP	LocationUP	-1.06784496849637	0	0.450889867319039	0.0178697717854202	0.271139421898011	0.0354202148271774	0.475092881486271	NA	prevalence	91	46	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	ilealis
ASV1056	Lifestage	.L	Lifestage.L	1.58340290088376	0.0913725964000504	0.532132648736906	0.0203717203422672	0.303269572642431	0.040328433694831	0.524884821112526	NA	abundance	91	19	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter	sanguineus
ASV14	Lifestage	.L	Lifestage.L	-0.864651870428679	0	0.374821997883121	0.0210641144511175	0.307770116702439	0.0416845319846252	0.524884821112526	NA	prevalence	91	27	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	hirudinis
ASV1843	Lifestage	.L	Lifestage.L	-1.44182303055471	0	0.628739432666061	0.0218366978492328	0.313257356418994	0.0431965543255069	0.533045480376755	NA	prevalence	91	12	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	aggregatus
ASV1030	Location	UP	LocationUP	2.95984130529209	0	1.30372308418415	0.0231894434658606	0.323011929994839	0.0231894434658606	0.348972844352097	NA	prevalence	91	10	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus	malaysiensis
ASV4565	Lifestage	.L	Lifestage.L	-1.32770785672818	0	0.585435599353194	0.0233354626232013	0.323011929994839	0.0461263814305637	0.558038771424663	NA	prevalence	91	13	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira	maritima
ASV3609	Lifestage	.L	Lifestage.L	1.75946325963469	0	0.780288612211049	0.0241403732926397	0.328392319446426	0.0476979889625713	0.565954984421279	NA	prevalence	91	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	asymbioticus
ASV500	Lifestage	.L	Lifestage.L	1.75832715317793	0	0.813412587237159	0.0306438524590571	0.402966659836601	0.0603486592245818	0.647817738387238	NA	prevalence	91	8	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	xylosus
ASV624	Location	UP	LocationUP	0.990135027809205	0	0.457341630047931	0.0303892930229045	0.402966659836601	0.059855076915377	0.647817738387238	NA	prevalence	91	43	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	nealsonii
ASV147	Location	UP	LocationUP	-1.15056029947237	0.330721854097216	0.617459698965511	0.0313111314755904	0.404991520233456	0.0354202148271774	0.475092881486271	NA	abundance	91	46	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	ilealis
ASV1056	Location	UP	LocationUP	1.25441994822511	0	0.593467320098681	0.0345397358454543	0.425493136994029	0.0678864783386349	0.695800172159042	NA	prevalence	91	19	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter	sanguineus
ASV135	Location	UP	LocationUP	1.87952072111409	0	0.888845615456225	0.0344671456640474	0.425493136994029	0.0344671456640474	0.472582863882605	NA	prevalence	91	16	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	thiooxidans
ASV191	Lifestage	.L	Lifestage.L	1.45269368684217	0	0.687487097026986	0.0345966035261537	0.425493136994029	0.0679962820767616	0.695800172159042	NA	prevalence	91	9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	indologenes
ASV42	Lifestage	.L	Lifestage.L	-1.31325423551829	0	0.623607962291338	0.0352132866008292	0.425493136994029	0.0691865976484262	0.695800172159042	NA	prevalence	91	11	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	saccharobutylicum
ASV4565	Location	UP	LocationUP	-1.52493124440062	0	0.725621637767235	0.0355925818017819	0.425493136994029	0.0699183317242473	0.695800172159042	NA	prevalence	91	13	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira	maritima
ASV2091	Location	UP	LocationUP	2.60938192332288	0.330721854097216	0.848013890932864	0.036395064873354	0.428592629628004	0.0714655289995723	0.699908434805335	NA	abundance	91	10	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	simplex
ASV2642	Lifestage	.L	Lifestage.L	1.67444439854831	0.0913725964000504	0.619351894598319	0.040139667290386	0.465738198413449	0.0786681416905891	0.758410053485835	NA	abundance	91	13	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	elkanii
ASV1931	Location	UP	LocationUP	1.37185606820055	0	0.672802381665777	0.0414482457267889	0.46718094112052	0.0811785343797495	0.770571626343161	NA	prevalence	91	16	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	gasigenes
ASV4339	Lifestage	.L	Lifestage.L	-1.71665028620277	0	0.840502329555628	0.0411108876774875	0.46718094112052	0.0411108876774875	0.524884821112526	NA	prevalence	91	8	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	frigidaquae
ASV5340	Lifestage	.L	Lifestage.L	1.20437772255655	0	0.595135566474338	0.043000703945897	0.47785289314525	0.0841523473519514	0.786696944184152	NA	prevalence	91	10	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	succinicans
ASV201	Location	UP	LocationUP	1.94689458696801	0.330721854097216	0.733897425121673	0.0445319834030833	0.487996318125455	0.0870808692603541	0.79013082843586	NA	abundance	91	36	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	terrae
ASV14	Lifestage	.L	Lifestage.L	1.36455022729256	0.0913725964000504	0.594556664721609	0.0506315249676521	0.532845715344749	0.0416845319846252	0.524884821112526	NA	abundance	91	27	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	hirudinis
ASV147	Lifestage	.L	Lifestage.L	-0.61463214611715	0	0.316009150180786	0.0517771305889535	0.532845715344749	0.100873389925881	0.873428455320179	NA	prevalence	91	46	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	ilealis
ASV2650	Lifestage	.L	Lifestage.L	-1.25353123417396	0	0.644330407421588	0.0517173627201801	0.532845715344749	0.100760039833629	0.873428455320179	NA	prevalence	91	10	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Cyanobium PCC-6307	gracile
ASV2650	Location	UP	LocationUP	1.78125844957096	0	0.909245455826479	0.0501067847822374	0.532845715344749	0.0977028796832614	0.873428455320179	NA	prevalence	91	10	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Cyanobium PCC-6307	gracile
ASV4057	Location	UP	LocationUP	-1.73592252810804	0	0.89744055827608	0.053075807396682	0.532845715344749	0.053075807396682	0.609597209384807	NA	prevalence	91	11	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	urocaniciphilum
ASV477	Lifestage	.L	Lifestage.L	0.976512429550846	0	0.503712000253025	0.0525461092061396	0.532845715344749	0.102331124819576	0.873428455320179	NA	prevalence	91	12	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	aurantiacum
ASV847	Location	UP	LocationUP	-1.35769082463833	0	0.702716713815912	0.053352105845672	0.532845715344749	0.053352105845672	0.609597209384807	NA	prevalence	91	13	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	jeotgali
ASV1079	Lifestage	.L	Lifestage.L	1.54581134365497	0	0.804167927543019	0.0545743792891084	0.538239815738832	0.106170395703425	0.873428455320179	NA	prevalence	91	7	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	undae
ASV146	Location	UP	LocationUP	-3.2539420574777	0	1.70774390797068	0.0567275768663204	0.552568619105269	0.0567275768663204	0.636380271391267	NA	prevalence	91	9	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	sciuri
ASV3005	Location	UP	LocationUP	3.91124424765548	0.330721854097216	0.439130639735369	0.0577064500222108	0.55524864716493	0.112082865670256	0.896625784352518	NA	abundance	91	6	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	perfringens
ASV3333	Location	UP	LocationUP	-2.15349526102828	0	1.14118458491241	0.0591509033064711	0.562289912154285	0.114802977250971	0.896625784352518	NA	prevalence	91	7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	delafieldii
ASV1107	Lifestage	.L	Lifestage.L	1.41508158338918	0.0913725964000504	0.650577297463041	0.0612951857211	0.56896354745821	2.80464598154806e-05	0.00173046657061516	NA	abundance	91	29	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	sasangense
ASV74	Location	UP	LocationUP	-1.42753743192275	0	0.761660885758078	0.0608969673038246	0.56896354745821	0.0608969673038246	0.647817738387238	NA	prevalence	91	13	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	fascians
ASV3890	Location	UP	LocationUP	9.66735842851477	0.330721854097216	2.06613955280248	0.0641778438063464	0.569690538944187	0.124236891977061	0.92950333280906	NA	abundance	91	6	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	riflensis
ASV3902	Location	UP	LocationUP	1.81861032783327	0.330721854097216	0.705440300369124	0.0642616704258969	0.569690538944187	0.124393778565867	0.92950333280906	NA	abundance	91	19	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylophilus	methylotrophus
ASV1843	Location	UP	LocationUP	1.48849551881046	0	0.797911118432584	0.0621126988057904	0.569690538944187	0.120367410258642	0.928333651619776	NA	prevalence	91	12	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	aggregatus
ASV2642	Lifestage	.L	Lifestage.L	-0.93962192247666	0	0.505212037343673	0.0629058224959032	0.569690538944187	0.0786681416905891	0.758410053485835	NA	prevalence	91	13	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	elkanii
ASV5960	Lifestage	.L	Lifestage.L	1.23403114229716	0.0913725964000504	0.454719372739993	0.0654238176659846	0.573548801538465	0.126567359413977	0.92950333280906	NA	abundance	91	8	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Lacibacter	cauensis
ASV755	Lifestage	.L	Lifestage.L	1.43217905455375	0	0.779653133191395	0.0662181799925715	0.574133450704823	0.128051512623614	0.92950333280906	NA	prevalence	91	7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	safensis
ASV477	Lifestage	.L	Lifestage.L	1.9425367970148	0.0913725964000504	0.829533513057565	0.0686681221463344	0.58890378666802	0.102331124819576	0.873428455320179	NA	abundance	91	12	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	aurantiacum
ASV262	Location	UP	LocationUP	0.878037708559266	0	0.484852319431409	0.070150379616104	0.59514676900114	0.135379683471924	0.953730372769828	NA	prevalence	91	53	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 13	estertheticum
ASV1832	Lifestage	.L	Lifestage.L	-0.806977984265545	0	0.447073105440392	0.0710708217895544	0.596541259488919	0.137090581869266	0.953730372769828	NA	prevalence	91	19	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	columnare
ASV4094	Location	UP	LocationUP	-1.59692265562854	0	0.890585290056402	0.0729543916540254	0.6059054212108	0.140586440046442	0.953730372769828	NA	prevalence	91	11	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	lacus
ASV2019	Location	UP	LocationUP	-2.3526193591769	0.330721854097216	1.26769982339939	0.0788002035326655	0.647639172784095	0.151390934988542	0.976936740358618	NA	abundance	91	12	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	terrigena
ASV1827	Location	UP	LocationUP	-1.09907387455392	0.330721854097216	0.751953719557103	0.083221528926675	0.670558561704998	0.159517234976457	0.999999998474211	NA	abundance	91	27	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Sphaerotilus	natans
ASV499	Location	UP	LocationUP	0.956682985223008	0	0.552384392251318	0.0832886426452343	0.670558561704998	0.159640287296783	0.999999998474211	NA	prevalence	91	35	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	vulgare
ASV914	Location	UP	LocationUP	1.75876182536934	0.330721854097216	0.75780232558299	0.0841566894675541	0.670703313029295	0.16123103055297	0.999999998474211	NA	abundance	91	31	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	litoralis
